Date,StockCode,Quantity,DayOfWeek,Month,IsWeekend,Demand,Lag_7,Lag_14,Rolling_Mean_7,Rolling_Std_7
2011-09-03,21212,0.0,5,9,1,0.0,0.0,0.0,55.0,81.45141701243314
2011-09-04,21212,79.0,6,9,1,79.0,5.0,8.0,55.0,81.45141701243314
2011-09-05,21212,156.0,0,9,0,156.0,0.0,72.0,65.57142857142857,78.63387129148396
2011-09-06,21212,37.0,1,9,0,37.0,39.0,132.0,87.85714285714286,79.05784500694926
2011-09-07,21212,50.0,2,9,0,50.0,37.0,78.0,87.57142857142857,79.26717930067696
2011-09-08,21212,122.0,3,9,0,122.0,75.0,24.0,89.42857142857143,78.0274676911001
2011-09-09,21212,179.0,4,9,0,179.0,229.0,197.0,96.14285714285714,78.5990427664961
2011-09-10,21212,0.0,5,9,1,0.0,0.0,0.0,89.0,65.73177821013687
2011-09-11,21212,168.0,6,9,1,168.0,79.0,5.0,89.0,65.73177821013687
2011-09-12,21212,0.0,0,9,0,0.0,156.0,0.0,101.71428571428571,71.80230796131409
2011-09-13,21212,810.0,1,9,0,810.0,37.0,39.0,79.42857142857143,76.21867037862619
2011-09-14,21212,36.0,2,9,0,36.0,50.0,37.0,189.85714285714286,283.26338072038686
2011-09-15,21212,65.0,3,9,0,65.0,122.0,75.0,187.85714285714286,284.4623165268284
2011-09-16,21212,41.0,4,9,0,41.0,179.0,229.0,179.71428571428572,287.4617158775027
2011-09-17,21212,0.0,5,9,1,0.0,0.0,0.0,160.0,292.2116812632011
2011-09-18,21212,3.0,6,9,1,3.0,168.0,79.0,160.0,292.2116812632011
2011-09-19,21212,362.0,0,9,0,362.0,0.0,156.0,136.42857142857142,298.0552841017121
2011-09-20,21212,94.0,1,9,0,94.0,810.0,37.0,188.14285714285714,301.81971913237015
2011-09-21,21212,230.0,2,9,0,230.0,36.0,50.0,85.85714285714286,126.15523317382751
2011-09-22,21212,248.0,3,9,0,248.0,65.0,122.0,113.57142857142857,134.4158437373325
2011-09-23,21212,83.0,4,9,0,83.0,41.0,179.0,139.71428571428572,141.0280282848225
2011-09-24,21212,0.0,5,9,1,0.0,0.0,0.0,145.71428571428572,136.9631511097226
2011-09-25,21212,11.0,6,9,1,11.0,3.0,168.0,145.71428571428572,136.9631511097226
2011-09-26,21212,28.0,0,9,0,28.0,362.0,0.0,146.85714285714286,135.60042843028236
2011-09-27,21212,89.0,1,9,0,89.0,94.0,810.0,99.14285714285714,101.84044476766645
2011-09-28,21212,34.0,2,9,0,34.0,230.0,36.0,98.42857142857143,101.90004439458787
2011-09-29,21212,148.0,3,9,0,148.0,248.0,65.0,70.42857142857143,85.2972393903752
2011-09-30,21212,49.0,4,9,0,49.0,83.0,41.0,56.142857142857146,52.77445269391982
2011-10-01,21212,0.0,5,10,1,0.0,0.0,0.0,51.285714285714285,51.43835885703086
2011-10-02,21212,11.0,6,10,1,11.0,11.0,3.0,51.285714285714285,51.438358857030856
2011-10-03,21212,26.0,0,10,0,26.0,28.0,362.0,51.285714285714285,51.438358857030856
2011-10-04,21212,83.0,1,10,0,83.0,89.0,94.0,51.0,51.594573358056984
2011-10-05,21212,24.0,2,10,0,24.0,34.0,230.0,50.142857142857146,50.903269611516905
2011-10-06,21212,146.0,3,10,0,146.0,148.0,248.0,48.714285714285715,51.56780095406452
2011-10-07,21212,186.0,4,10,0,186.0,49.0,83.0,48.42857142857143,50.927586312518
2011-10-08,21212,0.0,5,10,1,0.0,0.0,0.0,68.0,72.80796659706908
2011-10-09,21212,12.0,6,10,1,12.0,11.0,11.0,68.0,72.80796659706908
2011-10-10,21212,105.0,0,10,0,105.0,26.0,28.0,68.14285714285714,72.67835205302046
2011-10-11,21212,83.0,1,10,0,83.0,83.0,89.0,79.42857142857143,71.16145291484926
2011-10-12,21212,73.0,2,10,0,73.0,24.0,34.0,79.42857142857143,71.16145291484926
2011-10-13,21212,169.0,3,10,0,169.0,146.0,148.0,86.42857142857143,67.0941059081867
2011-10-14,21212,45.0,4,10,0,45.0,186.0,49.0,89.71428571428571,70.95001594012992
2011-10-15,21212,0.0,5,10,1,0.0,0.0,0.0,69.57142857142857,57.86725367268584
2011-10-16,21212,24.0,6,10,1,24.0,12.0,11.0,69.57142857142857,57.86725367268584
2011-10-17,21212,278.0,0,10,0,278.0,105.0,26.0,71.28571428571429,56.025929371182116
2011-10-18,21212,80.0,1,10,0,80.0,83.0,83.0,96.0,96.74020191557693
2011-10-19,21212,0.0,2,10,0,0.0,73.0,24.0,95.57142857142857,96.8140092184613
2011-10-20,21212,72.0,3,10,0,72.0,169.0,146.0,85.14285714285714,103.36090262026603
2011-10-21,21212,49.0,4,10,0,49.0,45.0,186.0,71.28571428571429,96.52066149399319
2011-10-22,21212,0.0,5,10,1,0.0,0.0,0.0,71.85714285714286,96.35079756014537
2011-10-23,21212,28.0,6,10,1,28.0,24.0,12.0,71.85714285714286,96.35079756014537
2011-10-24,21212,14.0,0,10,0,14.0,278.0,105.0,72.42857142857143,96.03099697989344
2011-10-25,21212,61.0,1,10,0,61.0,80.0,83.0,34.714285714285715,32.98845396859355
2011-10-26,21212,60.0,2,10,0,60.0,0.0,73.0,32.0,29.20616373301909
2011-10-27,21212,61.0,3,10,0,61.0,72.0,169.0,40.57142857142857,26.968235283118453
2011-10-28,21212,244.0,4,10,0,244.0,49.0,45.0,39.0,25.086516962967455
2011-10-29,21212,0.0,5,10,1,0.0,0.0,0.0,66.85714285714286,81.92359971629735
2011-10-30,21212,81.0,6,10,1,81.0,28.0,24.0,66.85714285714286,81.92359971629735
2011-10-31,21212,64.0,0,10,0,64.0,14.0,278.0,74.42857142857143,80.1641173735833
2011-11-01,21212,28.0,1,11,0,28.0,61.0,80.0,81.57142857142857,76.00187967600301
2011-11-02,21212,219.0,2,11,0,219.0,60.0,0.0,76.85714285714286,78.47383549402171
2011-11-03,21212,529.0,3,11,0,529.0,61.0,72.0,99.57142857142857,94.21404202286219
2011-11-04,21212,56.0,4,11,0,56.0,244.0,49.0,166.42857142857142,184.79254777800335
2011-11-05,21212,0.0,5,11,1,0.0,0.0,0.0,139.57142857142858,185.30052810039598
2011-11-06,21212,146.0,6,11,1,146.0,81.0,28.0,139.57142857142858,185.30052810039598
2011-11-07,21212,77.0,0,11,0,77.0,64.0,14.0,148.85714285714286,183.49607495477787
2011-11-08,21212,66.0,1,11,0,66.0,28.0,61.0,150.71428571428572,182.5574925749092
2011-11-09,21212,4.0,2,11,0,4.0,219.0,60.0,156.14285714285714,178.82713121096248
2011-11-10,21212,78.0,3,11,0,78.0,529.0,61.0,125.42857142857143,184.60214619812066
2011-11-11,21212,50.0,4,11,0,50.0,56.0,244.0,61.0,49.64876634922493
2011-11-12,21212,0.0,5,11,1,0.0,0.0,0.0,60.142857142857146,49.801032691529464
2011-11-13,21212,87.0,6,11,1,87.0,146.0,81.0,60.142857142857146,49.801032691529464
2011-11-14,21212,164.0,0,11,0,164.0,77.0,64.0,51.714285714285715,35.90131977942719
2011-11-15,21212,62.0,1,11,0,62.0,66.0,28.0,64.14285714285714,55.708851993880835
2011-11-16,21212,89.0,2,11,0,89.0,4.0,219.0,63.57142857142857,55.70714239920806
2011-11-17,21212,84.0,3,11,0,84.0,78.0,529.0,75.71428571428571,49.472936324533634
2011-11-18,21212,109.0,4,11,0,109.0,50.0,56.0,76.57142857142857,49.57101687766397
2011-11-19,21212,0.0,5,11,1,0.0,0.0,0.0,85.0,49.315312023751126
2011-11-20,21212,82.0,6,11,1,82.0,87.0,146.0,85.0,49.315312023751126
2011-11-21,21212,100.0,0,11,0,100.0,164.0,77.0,84.28571428571429,49.31772597391356
2011-11-22,21212,99.0,1,11,0,99.0,62.0,66.0,75.14285714285714,36.287870202168875
2011-11-23,21212,82.0,2,11,0,82.0,89.0,4.0,80.42857142857143,36.746234015006856
2011-11-24,21212,1.0,3,11,0,1.0,84.0,78.0,79.42857142857143,36.56891732449358
2011-11-25,21212,45.0,4,11,0,45.0,109.0,50.0,67.57142857142857,46.85031889915278
2011-11-26,21212,0.0,5,11,1,0.0,0.0,0.0,58.42857142857143,43.54636281350768
2011-11-27,21212,15.0,6,11,1,15.0,82.0,87.0,58.42857142857143,43.54636281350768
2011-11-28,21212,60.0,0,11,0,60.0,100.0,164.0,48.857142857142854,44.84576743844157
2011-11-29,21212,52.0,1,11,0,52.0,99.0,62.0,43.142857142857146,39.469095806839206
2011-11-30,21212,241.0,2,11,0,241.0,82.0,89.0,36.42857142857143,31.59565973809761
2011-12-01,21212,29.0,3,12,0,29.0,1.0,84.0,59.142857142857146,83.81612528113422
2011-12-02,21212,116.0,4,12,0,116.0,45.0,109.0,63.142857142857146,81.20638023256622
2011-12-03,21212,0.0,5,12,1,0.0,0.0,0.0,73.28571428571429,82.97733482848209
2011-12-04,21212,48.0,6,12,1,48.0,15.0,82.0,73.28571428571429,82.97733482848209
2011-12-05,21212,42.0,0,12,0,42.0,60.0,100.0,78.0,79.9979166395388
2011-12-06,21212,90.0,1,12,0,90.0,52.0,99.0,75.42857142857143,80.95648448983141
2011-12-07,21212,74.0,2,12,0,74.0,241.0,82.0,80.85714285714286,80.39574734074013
2011-12-08,21212,51.0,3,12,0,51.0,29.0,1.0,57.0,39.153543900902896
2011-12-09,21212,9.0,4,12,0,9.0,116.0,45.0,60.142857142857146,37.37391501849191
2010-12-15,23084,0.0,2,12,0,0.0,0.0,0.0,0.0,0.0
2010-12-16,23084,0.0,3,12,0,0.0,0.0,0.0,0.0,0.0
2010-12-17,23084,0.0,4,12,0,0.0,0.0,0.0,0.0,0.0
2010-12-18,23084,0.0,5,12,1,0.0,0.0,0.0,0.0,0.0
2010-12-19,23084,0.0,6,12,1,0.0,0.0,0.0,0.0,0.0
2010-12-20,23084,0.0,0,12,0,0.0,0.0,0.0,0.0,0.0
2010-12-21,23084,0.0,1,12,0,0.0,0.0,0.0,0.0,0.0
2010-12-22,23084,0.0,2,12,0,0.0,0.0,0.0,0.0,0.0
2010-12-23,23084,0.0,3,12,0,0.0,0.0,0.0,0.0,0.0
2010-12-24,23084,0.0,4,12,0,0.0,0.0,0.0,0.0,0.0
2010-12-25,23084,0.0,5,12,1,0.0,0.0,0.0,0.0,0.0
2010-12-26,23084,0.0,6,12,1,0.0,0.0,0.0,0.0,0.0
2010-12-27,23084,0.0,0,12,0,0.0,0.0,0.0,0.0,0.0
2010-12-28,23084,0.0,1,12,0,0.0,0.0,0.0,0.0,0.0
2010-12-29,23084,0.0,2,12,0,0.0,0.0,0.0,0.0,0.0
2010-12-30,23084,0.0,3,12,0,0.0,0.0,0.0,0.0,0.0
2010-12-31,23084,0.0,4,12,0,0.0,0.0,0.0,0.0,0.0
2011-01-01,23084,0.0,5,1,1,0.0,0.0,0.0,0.0,0.0
2011-01-02,23084,0.0,6,1,1,0.0,0.0,0.0,0.0,0.0
2011-01-03,23084,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0
2011-01-04,23084,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0
2011-01-05,23084,0.0,2,1,0,0.0,0.0,0.0,0.0,0.0
2011-01-06,23084,0.0,3,1,0,0.0,0.0,0.0,0.0,0.0
2011-01-07,23084,0.0,4,1,0,0.0,0.0,0.0,0.0,0.0
2011-01-08,23084,0.0,5,1,1,0.0,0.0,0.0,0.0,0.0
2011-01-09,23084,0.0,6,1,1,0.0,0.0,0.0,0.0,0.0
2011-01-10,23084,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0
2011-01-11,23084,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0
2011-01-12,23084,0.0,2,1,0,0.0,0.0,0.0,0.0,0.0
2011-01-13,23084,0.0,3,1,0,0.0,0.0,0.0,0.0,0.0
2011-01-14,23084,0.0,4,1,0,0.0,0.0,0.0,0.0,0.0
2011-01-15,23084,0.0,5,1,1,0.0,0.0,0.0,0.0,0.0
2011-01-16,23084,0.0,6,1,1,0.0,0.0,0.0,0.0,0.0
2011-01-17,23084,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0
2011-01-18,23084,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0
2011-01-19,23084,0.0,2,1,0,0.0,0.0,0.0,0.0,0.0
2011-01-20,23084,0.0,3,1,0,0.0,0.0,0.0,0.0,0.0
2011-01-21,23084,0.0,4,1,0,0.0,0.0,0.0,0.0,0.0
2011-01-22,23084,0.0,5,1,1,0.0,0.0,0.0,0.0,0.0
2011-01-23,23084,0.0,6,1,1,0.0,0.0,0.0,0.0,0.0
2011-01-24,23084,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0
2011-01-25,23084,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0
2011-01-26,23084,0.0,2,1,0,0.0,0.0,0.0,0.0,0.0
2011-01-27,23084,0.0,3,1,0,0.0,0.0,0.0,0.0,0.0
2011-01-28,23084,0.0,4,1,0,0.0,0.0,0.0,0.0,0.0
2011-01-29,23084,0.0,5,1,1,0.0,0.0,0.0,0.0,0.0
2011-01-30,23084,0.0,6,1,1,0.0,0.0,0.0,0.0,0.0
2011-01-31,23084,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0
2011-02-01,23084,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0
2011-02-02,23084,0.0,2,2,0,0.0,0.0,0.0,0.0,0.0
2011-02-03,23084,0.0,3,2,0,0.0,0.0,0.0,0.0,0.0
2011-02-04,23084,0.0,4,2,0,0.0,0.0,0.0,0.0,0.0
2011-02-05,23084,0.0,5,2,1,0.0,0.0,0.0,0.0,0.0
2011-02-06,23084,0.0,6,2,1,0.0,0.0,0.0,0.0,0.0
2011-02-07,23084,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0
2011-02-08,23084,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0
2011-02-09,23084,0.0,2,2,0,0.0,0.0,0.0,0.0,0.0
2011-02-10,23084,0.0,3,2,0,0.0,0.0,0.0,0.0,0.0
2011-02-11,23084,0.0,4,2,0,0.0,0.0,0.0,0.0,0.0
2011-02-12,23084,0.0,5,2,1,0.0,0.0,0.0,0.0,0.0
2011-02-13,23084,0.0,6,2,1,0.0,0.0,0.0,0.0,0.0
2011-02-14,23084,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0
2011-02-15,23084,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0
2011-02-16,23084,0.0,2,2,0,0.0,0.0,0.0,0.0,0.0
2011-02-17,23084,0.0,3,2,0,0.0,0.0,0.0,0.0,0.0
2011-02-18,23084,0.0,4,2,0,0.0,0.0,0.0,0.0,0.0
2011-02-19,23084,0.0,5,2,1,0.0,0.0,0.0,0.0,0.0
2011-02-20,23084,0.0,6,2,1,0.0,0.0,0.0,0.0,0.0
2011-02-21,23084,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0
2011-02-22,23084,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0
2011-02-23,23084,0.0,2,2,0,0.0,0.0,0.0,0.0,0.0
2011-02-24,23084,0.0,3,2,0,0.0,0.0,0.0,0.0,0.0
2011-02-25,23084,0.0,4,2,0,0.0,0.0,0.0,0.0,0.0
2011-02-26,23084,0.0,5,2,1,0.0,0.0,0.0,0.0,0.0
2011-02-27,23084,0.0,6,2,1,0.0,0.0,0.0,0.0,0.0
2011-02-28,23084,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0
2011-03-01,23084,0.0,1,3,0,0.0,0.0,0.0,0.0,0.0
2011-03-02,23084,0.0,2,3,0,0.0,0.0,0.0,0.0,0.0
2011-03-03,23084,0.0,3,3,0,0.0,0.0,0.0,0.0,0.0
2011-03-04,23084,0.0,4,3,0,0.0,0.0,0.0,0.0,0.0
2011-03-05,23084,0.0,5,3,1,0.0,0.0,0.0,0.0,0.0
2011-03-06,23084,0.0,6,3,1,0.0,0.0,0.0,0.0,0.0
2011-03-07,23084,0.0,0,3,0,0.0,0.0,0.0,0.0,0.0
2011-03-08,23084,0.0,1,3,0,0.0,0.0,0.0,0.0,0.0
2011-03-09,23084,0.0,2,3,0,0.0,0.0,0.0,0.0,0.0
2011-03-10,23084,0.0,3,3,0,0.0,0.0,0.0,0.0,0.0
2011-03-11,23084,0.0,4,3,0,0.0,0.0,0.0,0.0,0.0
2011-03-12,23084,0.0,5,3,1,0.0,0.0,0.0,0.0,0.0
2011-03-13,23084,0.0,6,3,1,0.0,0.0,0.0,0.0,0.0
2011-03-14,23084,0.0,0,3,0,0.0,0.0,0.0,0.0,0.0
2011-03-15,23084,0.0,1,3,0,0.0,0.0,0.0,0.0,0.0
2011-03-16,23084,0.0,2,3,0,0.0,0.0,0.0,0.0,0.0
2011-03-17,23084,0.0,3,3,0,0.0,0.0,0.0,0.0,0.0
2011-03-18,23084,0.0,4,3,0,0.0,0.0,0.0,0.0,0.0
2011-03-19,23084,0.0,5,3,1,0.0,0.0,0.0,0.0,0.0
2011-03-20,23084,0.0,6,3,1,0.0,0.0,0.0,0.0,0.0
2011-03-21,23084,0.0,0,3,0,0.0,0.0,0.0,0.0,0.0
2011-03-22,23084,0.0,1,3,0,0.0,0.0,0.0,0.0,0.0
2011-03-23,23084,0.0,2,3,0,0.0,0.0,0.0,0.0,0.0
2011-03-24,23084,0.0,3,3,0,0.0,0.0,0.0,0.0,0.0
2011-03-25,23084,0.0,4,3,0,0.0,0.0,0.0,0.0,0.0
2011-03-26,23084,0.0,5,3,1,0.0,0.0,0.0,0.0,0.0
2011-03-27,23084,0.0,6,3,1,0.0,0.0,0.0,0.0,0.0
2011-03-28,23084,0.0,0,3,0,0.0,0.0,0.0,0.0,0.0
2011-03-29,23084,0.0,1,3,0,0.0,0.0,0.0,0.0,0.0
2011-03-30,23084,0.0,2,3,0,0.0,0.0,0.0,0.0,0.0
2011-03-31,23084,0.0,3,3,0,0.0,0.0,0.0,0.0,0.0
2011-04-01,23084,0.0,4,4,0,0.0,0.0,0.0,0.0,0.0
2011-04-02,23084,0.0,5,4,1,0.0,0.0,0.0,0.0,0.0
2011-04-03,23084,0.0,6,4,1,0.0,0.0,0.0,0.0,0.0
2011-04-04,23084,0.0,0,4,0,0.0,0.0,0.0,0.0,0.0
2011-04-05,23084,0.0,1,4,0,0.0,0.0,0.0,0.0,0.0
2011-04-06,23084,0.0,2,4,0,0.0,0.0,0.0,0.0,0.0
2011-04-07,23084,0.0,3,4,0,0.0,0.0,0.0,0.0,0.0
2011-04-08,23084,0.0,4,4,0,0.0,0.0,0.0,0.0,0.0
2011-04-09,23084,0.0,5,4,1,0.0,0.0,0.0,0.0,0.0
2011-04-10,23084,0.0,6,4,1,0.0,0.0,0.0,0.0,0.0
2011-04-11,23084,0.0,0,4,0,0.0,0.0,0.0,0.0,0.0
2011-04-12,23084,0.0,1,4,0,0.0,0.0,0.0,0.0,0.0
2011-04-13,23084,0.0,2,4,0,0.0,0.0,0.0,0.0,0.0
2011-04-14,23084,0.0,3,4,0,0.0,0.0,0.0,0.0,0.0
2011-04-15,23084,0.0,4,4,0,0.0,0.0,0.0,0.0,0.0
2011-04-16,23084,0.0,5,4,1,0.0,0.0,0.0,0.0,0.0
2011-04-17,23084,0.0,6,4,1,0.0,0.0,0.0,0.0,0.0
2011-04-18,23084,0.0,0,4,0,0.0,0.0,0.0,0.0,0.0
2011-04-19,23084,0.0,1,4,0,0.0,0.0,0.0,0.0,0.0
2011-04-20,23084,0.0,2,4,0,0.0,0.0,0.0,0.0,0.0
2011-04-21,23084,0.0,3,4,0,0.0,0.0,0.0,0.0,0.0
2011-04-22,23084,0.0,4,4,0,0.0,0.0,0.0,0.0,0.0
2011-04-23,23084,0.0,5,4,1,0.0,0.0,0.0,0.0,0.0
2011-04-24,23084,0.0,6,4,1,0.0,0.0,0.0,0.0,0.0
2011-04-25,23084,0.0,0,4,0,0.0,0.0,0.0,0.0,0.0
2011-04-26,23084,0.0,1,4,0,0.0,0.0,0.0,0.0,0.0
2011-04-27,23084,0.0,2,4,0,0.0,0.0,0.0,0.0,0.0
2011-04-28,23084,0.0,3,4,0,0.0,0.0,0.0,0.0,0.0
2011-04-29,23084,0.0,4,4,0,0.0,0.0,0.0,0.0,0.0
2011-04-30,23084,0.0,5,4,1,0.0,0.0,0.0,0.0,0.0
2011-05-01,23084,0.0,6,5,1,0.0,0.0,0.0,0.0,0.0
2011-05-02,23084,0.0,0,5,0,0.0,0.0,0.0,0.0,0.0
2011-05-03,23084,0.0,1,5,0,0.0,0.0,0.0,0.0,0.0
2011-05-04,23084,0.0,2,5,0,0.0,0.0,0.0,0.0,0.0
2011-05-05,23084,0.0,3,5,0,0.0,0.0,0.0,0.0,0.0
2011-05-06,23084,0.0,4,5,0,0.0,0.0,0.0,0.0,0.0
2011-05-07,23084,0.0,5,5,1,0.0,0.0,0.0,0.0,0.0
2011-05-08,23084,0.0,6,5,1,0.0,0.0,0.0,0.0,0.0
2011-05-09,23084,0.0,0,5,0,0.0,0.0,0.0,0.0,0.0
2011-05-10,23084,2.0,1,5,0,2.0,0.0,0.0,0.0,0.0
2011-05-11,23084,209.0,2,5,0,209.0,0.0,0.0,0.2857142857142857,0.7559289460184545
2011-05-12,23084,101.0,3,5,0,101.0,0.0,0.0,30.142857142857142,78.87210865578227
2011-05-13,23084,28.0,4,5,0,28.0,0.0,0.0,44.57142857142857,81.62895144668781
2011-05-14,23084,0.0,5,5,1,0.0,0.0,0.0,48.57142857142857,79.74512972141756
2011-05-15,23084,4.0,6,5,1,4.0,0.0,0.0,48.57142857142857,79.74512972141756
2011-05-16,23084,37.0,0,5,0,37.0,0.0,0.0,49.142857142857146,79.35243867588143
2011-05-17,23084,79.0,1,5,0,79.0,2.0,0.0,54.42857142857143,76.72213314478238
2011-05-18,23084,50.0,2,5,0,50.0,209.0,0.0,65.42857142857143,73.40040223063528
2011-05-19,23084,48.0,3,5,0,48.0,101.0,0.0,42.714285714285715,37.28142650040048
2011-05-20,23084,12.0,4,5,0,12.0,28.0,0.0,35.142857142857146,27.59485804413916
2011-05-21,23084,0.0,5,5,1,0.0,0.0,0.0,32.857142857142854,28.916134892873533
2011-05-22,23084,30.0,6,5,1,30.0,4.0,0.0,32.857142857142854,28.916134892873533
2011-05-23,23084,8.0,0,5,0,8.0,37.0,0.0,36.57142857142857,26.12697930528994
2011-05-24,23084,60.0,1,5,0,60.0,79.0,2.0,32.42857142857143,28.259848683583723
2011-05-25,23084,80.0,2,5,0,80.0,50.0,209.0,29.714285714285715,23.56349072692958
2011-05-26,23084,263.0,3,5,0,263.0,48.0,101.0,34.0,29.776948578836414
2011-05-27,23084,33.0,4,5,0,33.0,12.0,28.0,64.71428571428571,92.16057415495756
2011-05-28,23084,0.0,5,5,1,0.0,0.0,0.0,67.71428571428571,90.48520005266846
2011-05-29,23084,10.0,6,5,1,10.0,30.0,4.0,67.71428571428571,90.48520005266846
2011-05-30,23084,0.0,0,5,0,0.0,8.0,37.0,64.85714285714286,92.1745239051597
2011-05-31,23084,77.0,1,5,0,77.0,60.0,79.0,63.714285714285715,93.04248901391645
2011-06-01,23084,40.0,2,6,0,40.0,80.0,50.0,66.14285714285714,93.1511828005574
2011-06-02,23084,17.0,3,6,0,17.0,263.0,48.0,60.42857142857143,93.38603953992472
2011-06-03,23084,1.0,4,6,0,1.0,33.0,12.0,25.285714285714285,27.481595573002934
2011-06-04,23084,0.0,5,6,1,0.0,0.0,0.0,20.714285714285715,28.622335600682447
2011-06-05,23084,0.0,6,6,1,0.0,10.0,30.0,20.714285714285715,28.622335600682447
2011-06-06,23084,2.0,0,6,0,2.0,0.0,8.0,19.285714285714285,29.482844083264656
2011-06-07,23084,0.0,1,6,0,0.0,77.0,60.0,19.571428571428573,29.27374900747049
2011-06-08,23084,10.0,2,6,0,10.0,40.0,80.0,8.571428571428571,15.164180853325993
2011-06-09,23084,170.0,3,6,0,170.0,17.0,263.0,4.285714285714286,6.6511724709326705
2011-06-10,23084,15.0,4,6,0,15.0,1.0,33.0,26.142857142857142,63.53589161890721
2011-06-11,23084,0.0,5,6,1,0.0,0.0,0.0,28.142857142857142,62.828943891141364
2011-06-12,23084,2.0,6,6,1,2.0,0.0,10.0,28.142857142857142,62.828943891141364
2011-06-13,23084,62.0,0,6,0,62.0,2.0,0.0,28.428571428571427,62.68401482264608
2011-06-14,23084,3.0,1,6,0,3.0,0.0,77.0,37.0,62.56996084384263
2011-06-15,23084,390.0,2,6,0,390.0,10.0,40.0,37.42857142857143,62.28391216265813
2011-06-16,23084,38.0,3,6,0,38.0,170.0,17.0,91.71428571428571,145.0295536384617
2011-06-17,23084,78.0,4,6,0,78.0,15.0,1.0,72.85714285714286,141.6973636210034
2011-06-18,23084,0.0,5,6,1,0.0,0.0,0.0,81.85714285714286,139.3920473238802
2011-06-19,23084,71.0,6,6,1,71.0,2.0,0.0,81.85714285714286,139.3920473238802
2011-06-20,23084,101.0,0,6,0,101.0,62.0,2.0,91.71428571428571,135.17977448039863
2011-06-21,23084,31.0,1,6,0,31.0,3.0,0.0,97.28571428571429,134.55322897861438
2011-06-22,23084,375.0,2,6,0,375.0,390.0,10.0,101.28571428571429,131.66841469605166
2011-06-23,23084,27.0,3,6,0,27.0,38.0,170.0,99.14285714285714,126.19486066057866
2011-06-24,23084,84.0,4,6,0,84.0,78.0,15.0,97.57142857142857,127.1480202268956
2011-06-25,23084,0.0,5,6,1,0.0,0.0,0.0,98.42857142857143,127.01424741980347
2011-06-26,23084,33.0,6,6,1,33.0,71.0,2.0,98.42857142857143,127.01424741980347
2011-06-27,23084,15.0,0,6,0,15.0,101.0,62.0,93.0,129.175591089545
2011-06-28,23084,2.0,1,6,0,2.0,31.0,3.0,80.71428571428571,132.33885079058012
2011-06-29,23084,49.0,2,6,0,49.0,375.0,390.0,76.57142857142857,134.5893224378729
2011-06-30,23084,97.0,3,6,0,97.0,27.0,38.0,30.0,29.45052348148221
2011-07-01,23084,8.0,4,7,0,8.0,84.0,78.0,40.0,38.69539162915056
2011-07-02,23084,0.0,5,7,1,0.0,0.0,0.0,29.142857142857142,34.7535541176658
2011-07-03,23084,3.0,6,7,1,3.0,33.0,71.0,29.142857142857142,34.7535541176658
2011-07-04,23084,84.0,0,7,0,84.0,15.0,101.0,24.857142857142858,36.025123508595016
2011-07-05,23084,13.0,1,7,0,13.0,2.0,31.0,34.714285714285715,41.84779677878033
2011-07-06,23084,25.0,2,7,0,25.0,49.0,375.0,36.285714285714285,40.60260371665136
2011-07-07,23084,2.0,3,7,0,2.0,97.0,27.0,32.857142857142854,40.362641850390055
2011-07-08,23084,2.0,4,7,0,2.0,8.0,84.0,19.285714285714285,29.786542183309837
2011-07-09,23084,0.0,5,7,1,0.0,0.0,0.0,18.428571428571427,30.24817979568989
2011-07-10,23084,14.0,6,7,1,14.0,3.0,33.0,18.428571428571427,30.24817979568989
2011-07-11,23084,2.0,0,7,0,2.0,84.0,15.0,20.0,29.59166549328827
2011-07-12,23084,2.0,1,7,0,2.0,13.0,2.0,8.285714285714286,9.322272357358088
2011-07-13,23084,120.0,2,7,0,120.0,25.0,49.0,6.714285714285714,9.322272357358084
2011-07-14,23084,3.0,3,7,0,3.0,2.0,97.0,20.285714285714285,44.21807430495019
2011-07-15,23084,1.0,4,7,0,1.0,2.0,8.0,20.428571428571427,44.150715897771306
2011-07-16,23084,0.0,5,7,1,0.0,0.0,0.0,20.285714285714285,44.2218433420796
2011-07-17,23084,0.0,6,7,1,0.0,14.0,3.0,20.285714285714285,44.2218433420796
2011-07-18,23084,0.0,0,7,0,0.0,2.0,84.0,18.285714285714285,44.865407185322226
2011-07-19,23084,0.0,1,7,0,0.0,2.0,13.0,18.0,44.99259198282907
2011-07-20,23084,0.0,2,7,0,0.0,120.0,25.0,17.714285714285715,45.11730741712575
